trip_id,trip_start_timeslot,trip_start_timestamp,trip_end_timestamp,duration,distance,origin_ward,dest_ward,origin_lat,origin_long,dest_lat,dest_long,age_range,income_range
608,800,2020-09-20T08:02:00.000,2020-09-20T08:03:36.366,1.3030532796606467,1.085877733050539,29,29,43.68061077951813,-79.34297157728562,43.68703611157608,-79.33280240449596,51-60,40-60K
609,800,2020-09-20T08:02:00.000,2020-09-20T08:07:10.625,5.088547073479975,4.2404558945666455,31,26,43.69321584384344,-79.3054713457564,43.72349413386403,-79.33754459366912,41-50,15-40K
610,800,2020-09-20T08:02:00.000,2020-09-20T08:19:12.618,17.105157397075224,14.254297830896022,27,33,43.656420500544556,-79.38634742782698,43.78419522191701,-79.37204784354132,31-40,UNK
611,800,2020-09-20T08:02:00.000,2020-09-20T08:04:57.435,2.478632399823043,2.0655269998525356,31,26,43.70116601670474,-79.30572156553269,43.7139872327385,-79.32431606037692,41-50,15-40K
612,800,2020-09-20T08:02:00.000,2020-09-20T08:04:55.368,2.461404858499704,2.0511707154164203,20,20,43.66981493424323,-79.40517931430178,43.65220408360914,-79.39759108509404,11-20,125K+
613,800,2020-09-20T08:02:00.000,2020-09-20T08:09:02.495,6.520793944257187,5.433994953547656,20,18,43.63340167019074,-79.39813309905962,43.66391441182578,-79.45088809776419,11-20,125K+
614,800,2020-09-20T08:02:00.000,2020-09-20T08:06:08.652,3.572102138017213,2.9767517816810107,20,18,43.65198271827624,-79.4007085347135,43.66532664704153,-79.43278722256673,11-20,125K+
615,800,2020-09-20T08:03:00.000,2020-09-20T08:06:14.755,3.1229642618779136,2.602470218231595,31,34,43.69979645763321,-79.30246838160177,43.72055814552142,-79.317414898021,41-50,60-100K
616,800,2020-09-20T08:03:00.000,2020-09-20T08:09:33.237,6.276980244883711,5.230816870736425,31,34,43.70478252365011,-79.3258343819863,43.751752238946565,-79.32943849300402,41-50,60-100K
617,800,2020-09-20T08:03:00.000,2020-09-20T08:19:22.119,16.184331917740597,13.486943264783829,27,33,43.67811994011391,-79.36470933861794,43.79831871844214,-79.34223108908594,31-40,UNK
618,800,2020-09-20T08:03:00.000,2020-09-20T08:09:42.438,6.353650714041168,5.2947089283676405,2,15,43.69185692398397,-79.51741271652789,43.696603946027764,-79.45188457832072,41-50,UNK
619,800,2020-09-20T08:03:00.000,2020-09-20T08:04:48.553,0.9046136885346077,0.7538447404455064,31,26,43.70645116353,-79.33041407257284,43.71263080094228,-79.33427116626288,41-50,15-40K
620,800,2020-09-20T08:03:00.000,2020-09-20T08:05:29.815,2.248463737019361,1.8737197808494679,28,28,43.648085627785434,-79.37401113702987,43.66426643816317,-79.36750905882185,41-50,125K+
621,800,2020-09-20T08:03:00.000,2020-09-20T08:17:36.586,14.30488948276246,11.920741235635383,36,42,43.702130957501204,-79.26222359689788,43.79922292006995,-79.19929633000068,41-50,40-60K
622,800,2020-09-20T08:03:00.000,2020-09-20T08:13:36.559,10.304666485709417,8.587222071424513,31,34,43.691014655489646,-79.3178627002422,43.76790161491288,-79.3278769207042,41-50,60-100K
623,800,2020-09-20T08:03:00.000,2020-09-20T08:09:45.283,5.87736394891865,4.897803290765542,28,19,43.64645122083415,-79.37176879876738,43.666609443276194,-79.42590016671566,41-50,100-125K
624,800,2020-09-20T08:03:00.000,2020-09-20T08:07:31.708,4.264233783206548,3.553528152672123,31,34,43.706601796028124,-79.3140352464708,43.7374020746855,-79.32582788195054,41-50,60-100K
625,800,2020-09-20T08:03:00.000,2020-09-20T08:19:52.885,16.44071381103042,13.700594842525348,6,28,43.598861143502326,-79.53320003467427,43.64318177889277,-79.37439057935242,31-40,125K+
626,800,2020-09-20T08:03:00.000,2020-09-20T08:06:38.991,2.8249273033628275,2.3541060861356895,19,20,43.63626343458572,-79.40466979604338,43.65734653207822,-79.40733293333133,51-60,125K+
627,800,2020-09-20T08:03:00.000,2020-09-20T08:09:14.022,6.116855227226417,5.097379356022015,39,37,43.805982294545345,-79.30642489342392,43.76015885795923,-79.30462617363693,61-70,60-100K
628,800,2020-09-20T08:03:00.000,2020-09-20T08:09:29.826,5.748553330602444,4.79046110883537,20,18,43.64716306716742,-79.39143433105453,43.661508163012336,-79.44758118336762,11-20,125K+
629,800,2020-09-20T08:03:00.000,2020-09-20T08:04:52.803,0.940031573734484,0.7833596447787365,29,29,43.68450137711509,-79.34262151487444,43.69105660302309,-79.34619036505742,51-60,40-60K
630,800,2020-09-20T08:03:00.000,2020-09-20T08:10:09.372,7.078106271985949,5.898421893321625,31,34,43.69392657185096,-79.30609888520068,43.74505890104101,-79.32563417738086,41-50,60-100K
631,800,2020-09-20T08:03:00.000,2020-09-20T08:06:01.057,2.5088089336552923,2.09067411137941,20,20,43.642122252975184,-79.39086217176174,43.66085005080252,-79.39316672281865,31-40,125K+
632,800,2020-09-20T08:03:00.000,2020-09-20T08:11:24.048,8.200404070476853,6.8336700587307115,21,28,43.70140556543365,-79.42281868525112,43.64923484348988,-79.37790719289295,41-50,125K+
633,800,2020-09-20T08:03:00.000,2020-09-20T08:06:32.048,3.267067379947774,2.7225561499564783,20,20,43.658337381425575,-79.3982971233542,43.63684485530408,-79.3820881962542,11-20,125K+
634,800,2020-09-20T08:03:00.000,2020-09-20T08:04:34.757,0.7896485502876114,0.6580404585730095,20,20,43.64036415885888,-79.38075899889016,43.63695376037946,-79.3874418134989,11-20,125K+
635,800,2020-09-20T08:03:00.000,2020-09-20T08:09:26.460,6.220500700840534,5.1837505840337785,22,27,43.70146735080376,-79.41267221358459,43.66216682497779,-79.37799910485494,71+,125K+
636,800,2020-09-20T08:03:00.000,2020-09-20T08:05:58.019,2.483492799442539,2.0695773328687825,31,34,43.701103339331524,-79.30263734733028,43.71900396739876,-79.30968870534348,41-50,60-100K
637,800,2020-09-20T08:03:00.000,2020-09-20T08:05:41.316,2.344302474226228,1.9535853951885231,29,29,43.68823897890721,-79.34775851078763,43.70182683202159,-79.33235473043909,51-60,40-60K
638,800,2020-09-20T08:03:00.000,2020-09-20T08:07:23.767,3.698061401387152,3.0817178344892935,31,34,43.693570222363746,-79.31790366416035,43.719947643221545,-79.30613887319038,41-50,60-100K
639,800,2020-09-20T08:03:00.000,2020-09-20T08:05:32.520,1.771000845804696,1.47583403817058,20,20,43.65178659147002,-79.38869171807892,43.66393882078827,-79.3960684662987,11-20,125K+
640,800,2020-09-20T08:03:00.000,2020-09-20T08:10:43.886,6.865724482653878,5.721437068878232,31,26,43.699059506883714,-79.30472828377911,43.70633678623084,-79.37518680044433,41-50,15-40K
641,800,2020-09-20T08:03:00.000,2020-09-20T08:07:19.225,4.160211962865975,3.466843302388312,19,28,43.64517786548663,-79.40613765550508,43.64479372376569,-79.36305528365948,31-40,100-125K
642,800,2020-09-20T08:03:00.000,2020-09-20T08:22:35.504,18.7958728962479,15.663227413539918,31,42,43.69725215031556,-79.2981077924216,43.831190962823975,-79.23770807196836,71+,40-60K
643,800,2020-09-20T08:03:00.000,2020-09-20T08:08:32.433,5.270279096017071,4.391899246680893,20,20,43.66538742959536,-79.41907125934922,43.6352980779226,-79.38370961257122,11-20,125K+
644,800,2020-09-20T08:03:00.000,2020-09-20T08:06:05.248,3.043740390086488,2.5364503250720736,20,20,43.66911299665998,-79.409450305644,43.64966560718403,-79.39297110783517,11-20,125K+
645,800,2020-09-20T08:04:00.000,2020-09-20T08:13:45.404,9.378368982479566,7.815307485399639,12,25,43.68423602510213,-79.46925911486619,43.714718207807245,-79.38166150773401,41-50,15-40K
646,800,2020-09-20T08:04:00.000,2020-09-20T08:05:45.942,1.3828540716518263,1.1523783930431886,20,20,43.64220220920167,-79.39125769759431,43.652431039117644,-79.38895556117174,11-20,125K+
647,800,2020-09-20T08:04:00.000,2020-09-20T08:06:14.427,2.1202324826784573,1.7668604022320478,20,20,43.65741272116364,-79.39999023467094,43.67329112576462,-79.3991600454996,11-20,125K+
648,800,2020-09-20T08:04:00.000,2020-09-20T08:11:09.101,7.075848439894592,5.896540366578827,26,28,43.71038758978461,-79.3562038580529,43.657375961126675,-79.3580731594277,21-30,UNK
649,800,2020-09-20T08:04:00.000,2020-09-20T08:10:06.823,6.056861140461769,5.047384283718141,32,27,43.67871258266827,-79.31856278329487,43.68213335732007,-79.38114981499581,51-60,15-40K
650,800,2020-09-20T08:04:00.000,2020-09-20T08:07:14.389,3.119916432907964,2.5999303607566366,29,29,43.685245126038474,-79.36279062754421,43.699757542240164,-79.3374359335372,51-60,40-60K
651,800,2020-09-20T08:04:00.000,2020-09-20T08:08:41.883,4.3490301322816185,3.624191776901349,20,18,43.66017152660313,-79.39187567573929,43.66172635251116,-79.43687751333768,11-20,125K+
652,800,2020-09-20T08:04:00.000,2020-09-20T08:12:36.249,8.302077648678704,6.918398040565587,36,37,43.68710823418318,-79.26849369949267,43.74889462053023,-79.2786235992364,41-50,UNK
653,800,2020-09-20T08:04:00.000,2020-09-20T08:11:57.744,7.481207506606611,6.234339588838843,21,28,43.704401152056,-79.43938728798904,43.6724391010401,-79.37568412362009,41-50,125K+
654,800,2020-09-20T08:04:00.000,2020-09-20T08:10:08.112,6.067602220404434,5.056335183670361,19,28,43.627654658121735,-79.41523507921445,43.64706708925061,-79.35841649116944,31-40,100-125K
655,800,2020-09-20T08:04:00.000,2020-09-20T08:09:30.767,4.756395691354091,3.9636630761284093,28,19,43.6504195460012,-79.3726149127509,43.630414065467015,-79.41338256040076,41-50,100-125K
656,800,2020-09-20T08:04:00.000,2020-09-20T08:09:22.534,4.687790021075736,3.9064916842297808,31,34,43.69913096788961,-79.30763990531291,43.73409879887017,-79.3123324111236,41-50,60-100K
657,800,2020-09-20T08:04:00.000,2020-09-20T08:09:39.300,4.827502957368418,4.022919131140348,36,37,43.72880074274939,-79.2312582625619,43.75857857103085,-79.25970006244147,41-50,UNK
658,800,2020-09-20T08:04:00.000,2020-09-20T08:08:39.420,3.8285051923243945,3.190420993603662,20,18,43.646094858494244,-79.39356753978174,43.65370238738932,-79.4318018331555,11-20,125K+
659,800,2020-09-20T08:04:00.000,2020-09-20T08:14:22.924,10.1910387487742,8.492532290645167,36,37,43.697268056510445,-79.2619475061309,43.7733875789102,-79.27058907221387,41-50,UNK
660,800,2020-09-20T08:04:00.000,2020-09-20T08:16:39.003,11.825029074921755,9.854190895768129,27,33,43.69141568743715,-79.3752301300791,43.77776285408123,-79.34762572820446,31-40,UNK
661,800,2020-09-20T08:04:00.000,2020-09-20T08:24:19.161,19.65967597831722,16.38306331526435,36,42,43.6937485822788,-79.26552008559213,43.839375291794646,-79.23452924283933,41-50,40-60K
662,800,2020-09-20T08:04:00.000,2020-09-20T08:10:25.644,5.713706197668482,4.761421831390401,28,19,43.670471274039734,-79.36566397555475,43.65745611393042,-79.42205674197689,51-60,100-125K
663,800,2020-09-20T08:04:00.000,2020-09-20T08:05:58.919,1.490999902024502,1.2424999183537515,34,34,43.72786509295228,-79.34019847371566,43.738638870328565,-79.33609636353538,11-20,125K+
664,800,2020-09-20T08:04:00.000,2020-09-20T08:07:18.174,3.151452808789356,2.62621067399113,31,26,43.70085045130483,-79.3165298761797,43.71549608553288,-79.34216229786294,41-50,15-40K
665,800,2020-09-20T08:04:00.000,2020-09-20T08:29:17.063,25.14219883937211,20.951832366143424,24,5,43.79458035699335,-79.38134548321923,43.648346327634286,-79.54576174649581,41-50,60-100K
666,800,2020-09-20T08:04:00.000,2020-09-20T08:09:56.052,5.467102380236579,4.555918650197149,31,34,43.70753613919054,-79.32936752725062,43.74639133093449,-79.31137753210129,41-50,60-100K
667,800,2020-09-20T08:04:00.000,2020-09-20T08:10:46.832,6.390269247872614,5.3252243732271785,19,27,43.67034611001186,-79.4262007615226,43.67098944747862,-79.35999697335343,21-30,60-100K
668,800,2020-09-20T08:04:00.000,2020-09-20T08:10:12.134,6.101118396625941,5.084265330521617,20,18,43.63977522710452,-79.39043348556726,43.659214307312396,-79.44762990936012,11-20,125K+
669,800,2020-09-20T08:04:00.000,2020-09-20T08:19:21.946,14.682884056270458,12.235736713558715,27,33,43.665556885253885,-79.37906777894293,43.77392764629096,-79.35265947239509,31-40,UNK
670,800,2020-09-20T08:04:00.000,2020-09-20T08:07:15.411,3.1284266434011148,2.6070222028342624,31,26,43.70089358954129,-79.29921421187787,43.711410132527455,-79.32820132604114,41-50,15-40K
671,800,2020-09-20T08:04:00.000,2020-09-20T08:17:13.767,12.614729237509172,10.512274364590976,36,42,43.72181935627471,-79.23963934128267,43.81490638999925,-79.21678201050561,41-50,40-60K
672,800,2020-09-20T08:04:00.000,2020-09-20T08:18:57.445,13.978715687440989,11.648929739534157,36,42,43.707448679781024,-79.24809563142233,43.81077780432809,-79.224193267074,41-50,40-60K
673,800,2020-09-20T08:04:00.000,2020-09-20T08:09:51.904,4.9325357873336575,4.110446489444715,20,18,43.67173411138106,-79.40302212113323,43.65686727271381,-79.44980805309916,11-20,125K+
674,800,2020-09-20T08:05:00.000,2020-09-20T08:09:48.363,4.4030270838072525,3.669189236506044,31,26,43.69325291386341,-79.32179852809915,43.721176445962534,-79.3461208845903,41-50,15-40K
675,800,2020-09-20T08:05:00.000,2020-09-20T08:12:21.732,6.681101595167884,5.567584662639903,19,27,43.64928995668225,-79.42270397410915,43.69230095452188,-79.3872644001133,21-30,60-100K
676,800,2020-09-20T08:05:00.000,2020-09-20T08:14:45.460,8.878840890860676,7.399034075717229,26,28,43.72543532799252,-79.33019028003471,43.66308537630924,-79.36233565488689,21-30,UNK
677,800,2020-09-20T08:05:00.000,2020-09-20T08:09:34.760,3.7896746987189784,3.158062248932482,28,20,43.65689258958891,-79.3671383641115,43.646201929058456,-79.40350379199722,41-50,125K+
678,800,2020-09-20T08:05:00.000,2020-09-20T08:11:56.355,6.469625466365608,5.391354555304673,19,28,43.660502584871665,-79.42618248812995,43.65051274723212,-79.3606053018633,31-40,100-125K
679,800,2020-09-20T08:05:00.000,2020-09-20T08:05:33.957,0.28297795546749316,0.2358149628895776,20,20,43.647979402459576,-79.40208910652514,43.64962916725157,-79.40024745665355,11-20,125K+
680,800,2020-09-20T08:05:00.000,2020-09-20T08:10:30.581,5.2548427012487835,4.379035584373986,10,10,43.78646528034747,-79.44589738567514,43.74894488350082,-79.42933054340486,71+,40-60K
681,800,2020-09-20T08:05:00.000,2020-09-20T08:06:58.519,0.9876590508340056,0.8230492090283381,20,20,43.637339837721335,-79.39894878745747,43.64473626990828,-79.39855718304234,11-20,125K+
682,800,2020-09-20T08:05:00.000,2020-09-20T08:06:01.080,0.5090040933043269,0.4241700777536057,20,20,43.66974657874513,-79.39952741138434,43.66792228438144,-79.39489592356767,11-20,125K+
683,800,2020-09-20T08:05:00.000,2020-09-20T08:14:52.054,9.43378350692215,7.861486255768458,12,25,43.69037587621594,-79.48342601705178,43.72989064072119,-79.40232063018603,41-50,15-40K
684,800,2020-09-20T08:05:00.000,2020-09-20T08:13:50.040,8.417002812355147,7.014169010295955,32,27,43.676652356305866,-79.29917055191456,43.666972471924446,-79.3853480816909,51-60,15-40K
685,805,2020-09-20T08:05:00.000,2020-09-20T08:09:41.874,3.848957938600344,3.2074649488336204,20,27,43.665885716890955,-79.40275026312048,43.69119794370298,-79.38362356471418,31-40,15-40K
686,800,2020-09-20T08:05:00.000,2020-09-20T08:16:38.467,10.82056543312523,9.017137860937693,12,25,43.700539364591215,-79.46832126959819,43.75406018399608,-79.3840148994218,41-50,15-40K
687,800,2020-09-20T08:05:00.000,2020-09-20T08:10:08.798,4.573318959188034,3.811099132656695,20,20,43.66622180834379,-79.41111065826277,43.6370698293951,-79.38619986789492,11-20,125K+
688,800,2020-09-20T08:05:00.000,2020-09-20T08:12:32.150,6.7679202200301605,5.6399335166918005,13,22,43.66397569529236,-79.47129003818874,43.67928633157662,-79.40443739004691,21-30,125K+
689,800,2020-09-20T08:05:00.000,2020-09-20T08:10:01.712,4.514267529721284,3.7618896081010695,31,26,43.689148246362805,-79.29899335411916,43.71070862680378,-79.33505501948584,41-50,15-40K
690,800,2020-09-20T08:05:00.000,2020-09-20T08:11:43.228,5.860241242818775,4.8835343690156465,31,26,43.69697387568737,-79.30273523044566,43.699204499354174,-79.36340271724303,41-50,15-40K
691,800,2020-09-20T08:05:00.000,2020-09-20T08:15:08.565,10.07137897500571,8.392815812504757,32,20,43.6725316134257,-79.31059767646086,43.63459875178678,-79.40078649894579,21-30,UNK
692,800,2020-09-20T08:05:00.000,2020-09-20T08:12:26.180,7.218168151661945,6.015140126384954,31,34,43.709062904120366,-79.30012789617747,43.76171878003456,-79.31728493712507,41-50,60-100K
693,800,2020-09-20T08:05:00.000,2020-09-20T08:26:43.440,20.862002534958087,17.385002112465074,31,42,43.69029328016126,-79.31624407739761,43.81471177563121,-79.18516776442671,71+,40-60K
694,800,2020-09-20T08:05:00.000,2020-09-20T08:12:02.196,7.01830027597354,5.8485835633112835,28,19,43.67162202223273,-79.37247567369575,43.62852623205215,-79.41414952942831,41-50,100-125K
695,800,2020-09-20T08:05:00.000,2020-09-20T08:15:12.743,10.106199040378705,8.42183253364892,26,28,43.72026910833932,-79.36351846881556,43.64457212961177,-79.36702158225746,21-30,UNK
696,800,2020-09-20T08:05:00.000,2020-09-20T08:07:36.104,1.8008746966891125,1.5007289139075939,29,29,43.69581127154168,-79.3533344964066,43.691451525444776,-79.33566915542467,51-60,40-60K
697,800,2020-09-20T08:05:00.000,2020-09-20T08:14:39.021,8.825180856331903,7.354317380276585,31,34,43.69912454949024,-79.302416719255,43.76060951058826,-79.33614369523451,41-50,60-100K
698,800,2020-09-20T08:05:00.000,2020-09-20T08:07:35.854,1.7987904202404301,1.4989920168670252,29,29,43.69224433543105,-79.34420789698677,43.686820664750044,-79.36127565541165,51-60,40-60K
699,800,2020-09-20T08:05:00.000,2020-09-20T08:09:47.248,3.893735788523333,3.244779823769444,31,26,43.700854232501136,-79.30724546677574,43.70694458800231,-79.34672198908417,41-50,15-40K
700,800,2020-09-20T08:05:00.000,2020-09-20T08:18:08.476,13.070638819805282,10.892199016504401,2,15,43.682996190061715,-79.59658682804603,43.705585943812636,-79.4647599174355,41-50,UNK
701,800,2020-09-20T08:05:00.000,2020-09-20T08:08:09.051,3.075431001321957,2.5628591677682975,36,37,43.7195540807604,-79.24424181507673,43.73547076488067,-79.26731001543213,41-50,UNK
702,800,2020-09-20T08:05:00.000,2020-09-20T08:08:25.562,3.2130205507524034,2.677517125627003,31,26,43.69592852068792,-79.32549388240544,43.70225951993524,-79.3576280679821,41-50,15-40K
703,800,2020-09-20T08:05:00.000,2020-09-20T08:15:42.002,10.350022430064826,8.625018691720689,26,28,43.71257407774533,-79.3211365027919,43.64107908562969,-79.36273241017996,21-30,UNK
704,800,2020-09-20T08:05:00.000,2020-09-20T08:08:01.846,3.015386979265628,2.5128224827213566,31,34,43.70134491544314,-79.30458707986705,43.72391462559955,-79.30301340228561,41-50,60-100K
705,800,2020-09-20T08:05:00.000,2020-09-20T08:20:12.662,15.10552391146675,12.587936592888958,27,33,43.66809367618875,-79.38917257099013,43.77863468894846,-79.35538321192217,31-40,UNK
706,800,2020-09-20T08:05:00.000,2020-09-20T08:10:03.596,5.0299692963342295,4.191641080278524,20,18,43.64811171532013,-79.40216398281848,43.661647515541766,-79.45079119386203,11-20,125K+
707,800,2020-09-20T08:05:00.000,2020-09-20T08:26:23.431,20.69526578135383,17.246054817794857,31,42,43.69852635742301,-79.3024612444084,43.838612302646574,-79.21028098300094,71+,40-60K
708,800,2020-09-20T08:05:00.000,2020-09-20T08:16:24.091,10.700764521669475,8.917303768057897,27,33,43.691441543404686,-79.37708448043082,43.77076761631233,-79.36078897429877,31-40,UNK
709,800,2020-09-20T08:05:00.000,2020-09-20T08:06:03.655,0.5304603882527005,0.44205032354391705,20,20,43.6405294481633,-79.38532574618657,43.63728940475043,-79.38850875250598,11-20,125K+
710,800,2020-09-20T08:05:00.000,2020-09-20T08:07:33.901,1.7825107223359558,1.4854256019466299,31,34,43.7087755454145,-79.32479344035966,43.720780837208636,-79.31668717642228,41-50,60-100K
711,800,2020-09-20T08:05:00.000,2020-09-20T08:27:32.006,22.266721028849496,18.55560085737458,31,42,43.71072807485324,-79.30824290661604,43.84579546131516,-79.17251362589339,71+,40-60K
712,800,2020-09-20T08:05:00.000,2020-09-20T08:22:58.929,17.491075353138854,14.575896127615712,27,33,43.656986799664885,-79.3744636045367,43.78767754209917,-79.36042101246787,31-40,UNK
713,800,2020-09-20T08:05:00.000,2020-09-20T08:13:20.990,8.17491912501911,6.812432604182592,31,26,43.69574619008433,-79.2973101299827,43.719646354205786,-79.37534800336779,41-50,15-40K
714,805,2020-09-20T08:06:00.000,2020-09-20T08:12:59.369,5.9947484034942855,4.995623669578571,30,20,43.662936464041834,-79.33066807071754,43.64750927147521,-79.38898808751364,21-30,15-40K
715,805,2020-09-20T08:06:00.000,2020-09-20T08:12:03.069,6.025581334301511,5.021317778584592,30,20,43.64787132501016,-79.34410023743884,43.66365357861207,-79.4025800014377,21-30,15-40K
716,805,2020-09-20T08:06:00.000,2020-09-20T08:13:42.996,6.858303427882031,5.715252856568359,30,20,43.67430184129999,-79.33589714786416,43.63518896974602,-79.38198688917414,21-30,15-40K
717,805,2020-09-20T08:07:00.000,2020-09-20T08:12:57.099,5.475828239040165,4.563190199200138,30,20,43.67035273101484,-79.346723538668,43.67463162186017,-79.40315122125627,21-30,15-40K
718,805,2020-09-20T08:07:00.000,2020-09-20T08:13:36.807,6.306727348316834,5.255606123597361,30,20,43.678449419828446,-79.34086417523467,43.642999483795485,-79.38407604001789,21-30,15-40K
719,805,2020-09-20T08:08:00.000,2020-09-20T08:12:23.686,4.197384370065417,3.4978203083878476,30,20,43.66112971713335,-79.34727117245687,43.64847188358334,-79.38707366044385,21-30,15-40K
720,805,2020-09-20T08:09:00.000,2020-09-20T08:15:53.907,6.449230003020039,5.374358335850032,30,20,43.67755458897524,-79.34896200996926,43.64676101212405,-79.40045793151393,21-30,15-40K
721,805,2020-09-20T08:09:00.000,2020-09-20T08:16:34.721,7.289344340732973,6.074453617277477,30,20,43.65615388416818,-79.33516024179589,43.633564903118256,-79.40389664912418,21-30,15-40K
722,805,2020-09-20T08:09:00.000,2020-09-20T08:12:18.111,2.6509258868088392,2.2091049056740326,20,27,43.64704091728135,-79.40042072474093,43.6540971432378,-79.37475379785623,31-40,15-40K
723,805,2020-09-20T08:10:00.000,2020-09-20T08:13:46.936,3.391139259037904,2.8259493825315865,20,27,43.67364599184655,-79.40955358429107,43.66508346524678,-79.37647283927626,31-40,15-40K
724,810,2020-09-20T08:10:00.000,2020-09-20T08:17:34.267,6.785562147073802,5.654635122561501,20,29,43.649134234425176,-79.40064806167834,43.6828995485132,-79.34808087949678,21-30,15-40K
725,810,2020-09-20T08:10:00.000,2020-09-20T08:24:39.512,14.329273986771337,11.941061655642782,6,28,43.60789686252318,-79.51609395920234,43.64468912906207,-79.37671636740383,31-40,125K+
726,810,2020-09-20T08:10:00.000,2020-09-20T08:17:10.011,6.583429781112313,5.486191484260261,20,29,43.665740102203756,-79.40997003885731,43.69994269284838,-79.36079874477865,21-30,15-40K
727,810,2020-09-20T08:10:00.000,2020-09-20T08:16:05.533,6.046112901222719,5.0384274176855985,26,20,43.71696485026045,-79.3759837241015,43.67519399720929,-79.40027051235516,61-70,UNK
728,810,2020-09-20T08:10:00.000,2020-09-20T08:16:37.592,6.313269081460531,5.261057567883776,27,19,43.67286563950507,-79.37740938492584,43.63184793123079,-79.41000288641945,51-60,40-60K
729,810,2020-09-20T08:10:00.000,2020-09-20T08:14:51.004,3.9250414886476164,3.270867907206347,4,3,43.684042811053494,-79.52458566348209,43.66978924047088,-79.56016360888154,11-20,125K+
730,805,2020-09-20T08:10:00.000,2020-09-20T08:15:20.739,4.672830658590893,3.8940255488257445,20,27,43.64064753573424,-79.38985177302773,43.674884757044474,-79.37967581381848,31-40,15-40K
731,810,2020-09-20T08:10:00.000,2020-09-20T08:19:38.290,8.819088569709923,7.349240474758268,26,20,43.714524166179764,-79.35605358355812,43.66480212111194,-79.4162722021498,61-70,UNK
732,805,2020-09-20T08:10:00.000,2020-09-20T08:17:18.915,6.657631344905746,5.5480261207547885,30,20,43.66028155140105,-79.32952773756777,43.63905606321774,-79.3919328890929,21-30,15-40K
733,810,2020-09-20T08:11:00.000,2020-09-20T08:27:00.641,15.505349142008992,12.921124285007494,6,28,43.605940902324384,-79.50840801045598,43.64816533636043,-79.35884656610175,31-40,125K+
734,810,2020-09-20T08:11:00.000,2020-09-20T08:18:34.308,6.785900261964092,5.654916884970077,23,34,43.77636082605742,-79.421906651764,43.759181321306706,-79.35562350494222,21-30,UNK
735,810,2020-09-20T08:11:00.000,2020-09-20T08:17:08.311,6.069263162236601,5.057719301863835,27,19,43.686330611950474,-79.36870969027427,43.665058597862796,-79.42429756706177,51-60,40-60K
736,810,2020-09-20T08:12:00.000,2020-09-20T08:22:14.346,9.619555764389208,8.01629647032434,20,29,43.64023407438886,-79.3947957379137,43.696086263785034,-79.33177897573859,21-30,15-40K
737,810,2020-09-20T08:12:00.000,2020-09-20T08:18:42.951,5.857932002647204,4.881610002206004,20,29,43.64788136634537,-79.3870690494033,43.68493288318145,-79.35451573572587,21-30,15-40K
738,810,2020-09-20T08:12:00.000,2020-09-20T08:32:30.750,19.756253659811954,16.46354471650996,6,28,43.59578355162535,-79.54817662895951,43.66829298858085,-79.36982286348831,31-40,125K+
739,810,2020-09-20T08:12:00.000,2020-09-20T08:18:00.730,5.506083555631001,4.588402963025834,20,29,43.659079060653326,-79.3961075521852,43.68004205770121,-79.3469696814173,21-30,15-40K
740,810,2020-09-20T08:12:00.000,2020-09-20T08:21:26.131,9.217764227056538,7.6814701892137816,20,29,43.63460133181089,-79.39995430275104,43.68307545560166,-79.33192250903652,21-30,15-40K
741,810,2020-09-20T08:13:00.000,2020-09-20T08:21:18.942,8.15785461826064,6.7982121818838674,23,34,43.771359750197554,-79.41069945251618,43.75470991963882,-79.32924495852937,21-30,UNK
742,810,2020-09-20T08:13:00.000,2020-09-20T08:22:42.458,8.853821514170843,7.378184595142369,14,28,43.6523641179096,-79.45137294808424,43.655282598215805,-79.35975273425608,31-40,40-60K
743,810,2020-09-20T08:13:00.000,2020-09-20T08:21:48.130,8.401083721211098,7.000903101009248,26,20,43.7020004458878,-79.34295137094367,43.64993127477228,-79.39189044934905,61-70,UNK
744,810,2020-09-20T08:14:00.000,2020-09-20T08:28:05.428,13.545239294332557,11.287699411943796,23,34,43.78474684340612,-79.41804529968422,43.72077244274993,-79.3089305201802,21-30,UNK
745,810,2020-09-20T08:14:00.000,2020-09-20T08:22:38.253,8.318779620639843,6.932316350533203,20,29,43.659465593118014,-79.39989103699571,43.69855283989972,-79.33273457093438,21-30,15-40K
746,810,2020-09-20T08:14:00.000,2020-09-20T08:22:14.489,8.120745738170289,6.767288115141907,4,3,43.67568307734198,-79.51278689340393,43.648754884615066,-79.58823124492953,11-20,125K+
747,815,2020-09-20T08:15:00.000,2020-09-20T08:20:21.270,5.177257296327912,4.314381080273261,19,28,43.63369525267883,-79.41826602794532,43.6427807471306,-79.36614383149279,31-40,125K+
748,810,2020-09-20T08:15:00.000,2020-09-20T08:23:44.499,7.870827246872361,6.559022705726967,20,29,43.64260979119879,-79.38277450331753,43.69894282738808,-79.3585895418347,21-30,15-40K
749,815,2020-09-20T08:15:00.000,2020-09-20T08:19:12.198,3.60165760117145,3.0013813343095412,41,39,43.82872310233621,-79.2699693462063,43.8086885404754,-79.29503862874921,11-20,40-60K
750,815,2020-09-20T08:15:00.000,2020-09-20T08:18:47.965,2.899713478200526,2.4164278985004386,38,43,43.74998101944571,-79.22201161050737,43.728758007070596,-79.21554326311131,11-20,15-40K
