trip_id,trip_start_timeslot,trip_start_timestamp,trip_end_timestamp,duration,distance,origin_ward,dest_ward,origin_lat,origin_long,dest_lat,dest_long,age_range,income_range
2925,1400,2020-09-20T14:01:00.000,2020-09-20T14:17:54.793,16.456615582692365,13.713846318910305,33,27,43.79052170038879,-79.33834947819994,43.670534211993846,-79.3778252232465,31-40,UNK
2926,1400,2020-09-20T14:01:00.000,2020-09-20T14:02:55.502,1.4625219276808572,1.218768273067381,29,29,43.68662676481957,-79.33419994947532,43.697568315595156,-79.33330554276851,51-60,40-60K
2927,1400,2020-09-20T14:01:00.000,2020-09-20T14:13:55.009,12.458412062766556,10.382010052305462,25,28,43.73872045709289,-79.34454868118873,43.649725221986046,-79.38360300807814,21-30,125K+
2928,1400,2020-09-20T14:02:00.000,2020-09-20T14:05:03.520,2.5293375329466734,2.1077812774555613,20,27,43.65972632295742,-79.40103455623078,43.666761487435195,-79.37670274285347,41-50,60-100K
2929,1400,2020-09-20T14:02:00.000,2020-09-20T14:16:59.843,13.998694922041897,11.665579101701582,25,28,43.75292704802979,-79.35684973312179,43.64810384097094,-79.3627876098164,21-30,125K+
2930,1400,2020-09-20T14:02:00.000,2020-09-20T14:06:42.099,4.350828929542294,3.6256907746185787,8,8,43.75844084676203,-79.51164778114067,43.7760949582331,-79.47368651263156,51-60,0-15K
2931,1400,2020-09-20T14:02:00.000,2020-09-20T14:05:47.067,2.8922326324739243,2.410193860394937,2,2,43.718907780693506,-79.55581485356012,43.700703247547146,-79.53953883140039,61-70,40-60K
2932,1400,2020-09-20T14:02:00.000,2020-09-20T14:03:27.875,1.2322968079997019,1.0269140066664182,10,10,43.73945270565366,-79.44142346871527,43.73152974081975,-79.44799082439859,61-70,60-100K
2933,1400,2020-09-20T14:02:00.000,2020-09-20T14:03:51.353,1.4279464380479043,1.1899553650399204,8,8,43.767328056826706,-79.48004706344054,43.75908407153008,-79.47059898973872,51-60,0-15K
2934,1400,2020-09-20T14:02:00.000,2020-09-20T14:04:39.863,1.832193020377661,1.526827516981384,27,30,43.67904018204506,-79.37020510319765,43.677118538421446,-79.35140619719009,71+,UNK
2935,1400,2020-09-20T14:02:00.000,2020-09-20T14:03:09.023,1.0751991936539247,0.8959993280449373,2,2,43.714644171486114,-79.57330517197883,43.7226349753731,-79.57474110994528,61-70,40-60K
2936,1400,2020-09-20T14:02:00.000,2020-09-20T14:06:32.001,3.766679883651024,3.1388999030425198,22,27,43.70857948515369,-79.39546641239632,43.68113254833112,-79.3863411791048,71+,UNK
2937,1400,2020-09-20T14:02:00.000,2020-09-20T14:07:13.241,4.6103452945178995,3.841954412098249,28,20,43.66608658798372,-79.35946516861108,43.64428526338349,-79.39651391908889,31-40,125K+
2938,1400,2020-09-20T14:02:00.000,2020-09-20T14:04:28.476,2.2373008683913342,1.8644173903261119,22,27,43.69941627608711,-79.37967975131897,43.68267099880561,-79.38086267683954,71+,UNK
2939,1400,2020-09-20T14:02:00.000,2020-09-20T14:13:52.497,10.937476796007289,9.114563996672741,25,28,43.74688291527294,-79.36039103375157,43.66515178546537,-79.36902761794265,21-30,125K+
2940,1400,2020-09-20T14:02:00.000,2020-09-20T14:05:36.020,3.3001682663243055,2.7501402219369213,28,19,43.650967861111575,-79.37302559066603,43.643995793306594,-79.40581933956665,21-30,60-100K
2941,1400,2020-09-20T14:02:00.000,2020-09-20T14:17:30.574,15.254790504917237,12.712325420764364,33,27,43.77095681640145,-79.34959774144536,43.65766558634198,-79.37081715361037,31-40,UNK
2942,1400,2020-09-20T14:02:00.000,2020-09-20T14:06:55.706,3.9642232590029263,3.3035193825024387,29,29,43.691306245676074,-79.32700904510395,43.682783367194524,-79.36636680487453,51-60,40-60K
2943,1400,2020-09-20T14:02:00.000,2020-09-20T14:06:34.719,3.7893266318546823,3.157772193212235,28,28,43.64218234038139,-79.3765451158493,43.67015901935992,-79.3698047012532,61-70,40-60K
2944,1400,2020-09-20T14:02:00.000,2020-09-20T14:07:41.864,4.848869336629216,4.040724447191013,35,36,43.72618607733416,-79.27398193916389,43.71917837801994,-79.22464288418188,71+,15-40K
2945,1400,2020-09-20T14:02:00.000,2020-09-20T14:12:28.616,9.738473769348877,8.11539480779073,36,38,43.70203674030672,-79.25656594990161,43.77072205530759,-79.22241326544471,71+,0-15K
2946,1400,2020-09-20T14:02:00.000,2020-09-20T14:17:20.962,14.674691553723175,12.228909628102647,25,28,43.76272764262005,-79.36444037657888,43.653057436797674,-79.35308018358816,21-30,125K+
2947,1400,2020-09-20T14:02:00.000,2020-09-20T14:05:07.395,2.561633164785311,2.134694303987759,29,29,43.69527164540927,-79.33839128664363,43.694642982587354,-79.36492894835798,51-60,40-60K
2948,1400,2020-09-20T14:02:00.000,2020-09-20T14:08:29.011,6.2417658299534695,5.2014715249612244,27,30,43.688251804066965,-79.38682643684237,43.659824717791736,-79.33546403575616,71+,UNK
2949,1400,2020-09-20T14:02:00.000,2020-09-20T14:04:56.271,1.9689287849756738,1.640773987479728,29,29,43.68177895796119,-79.35326848131967,43.696207192982975,-79.34899239392125,51-60,40-60K
2950,1400,2020-09-20T14:02:00.000,2020-09-20T14:13:07.194,11.059955798293062,9.216629831910886,25,28,43.724789041755955,-79.36487443164604,43.641931884008166,-79.36179168911725,21-30,125K+
2951,1400,2020-09-20T14:02:00.000,2020-09-20T14:07:03.541,4.529513004714017,3.7745941705950146,8,8,43.77586292072967,-79.50932297952345,43.75663703558975,-79.47058351314703,71+,0-15K
2952,1400,2020-09-20T14:02:00.000,2020-09-20T14:06:20.594,3.6716242185893777,3.0596868488244815,27,30,43.65788038674549,-79.38370956544999,43.66004165314812,-79.34579268393408,71+,UNK
2953,1400,2020-09-20T14:02:00.000,2020-09-20T14:06:21.488,3.6790725874790153,3.0658938228991794,35,36,43.732349313478046,-79.25936933124504,43.72834774586281,-79.22161637695679,71+,15-40K
2954,1400,2020-09-20T14:02:00.000,2020-09-20T14:07:22.301,5.18584484986868,4.321537374890567,34,26,43.73965354504776,-79.34214593654097,43.70586230490136,-79.3687119127729,71+,15-40K
2955,1400,2020-09-20T14:02:00.000,2020-09-20T14:11:14.534,9.121119308236619,7.600932756863848,4,5,43.686169194209775,-79.54577644715211,43.61987042611992,-79.52276822879992,71+,UNK
2956,1400,2020-09-20T14:02:00.000,2020-09-20T14:13:56.196,10.968304706355012,9.14025392196251,27,11,43.67781313665821,-79.39537680532348,43.66897567424307,-79.50836617292387,71+,15-40K
2957,1400,2020-09-20T14:02:00.000,2020-09-20T14:05:28.680,3.2390065833909416,2.699172152825785,20,20,43.665350494850195,-79.39515980574075,43.64281322507658,-79.38269683986195,71+,60-100K
2958,1400,2020-09-20T14:02:00.000,2020-09-20T14:14:50.591,11.92159998599866,9.934666654998884,25,28,43.74090394970811,-79.39072290589586,43.65368406254417,-79.36393343232783,21-30,125K+
2959,1400,2020-09-20T14:02:00.000,2020-09-20T14:04:36.698,1.8058212152737465,1.504851012728122,27,27,43.68393234424277,-79.36764472836745,43.692473623814934,-79.38216211420924,51-60,125K+
2960,1400,2020-09-20T14:02:00.000,2020-09-20T14:07:36.237,4.801975291667973,4.001646076389977,9,15,43.72157213432359,-79.50483041845202,43.70717934935301,-79.45919604807855,41-50,15-40K
2961,1400,2020-09-20T14:02:00.000,2020-09-20T14:04:24.585,2.2048814371881225,1.8374011976567688,27,27,43.68573666713154,-79.37912012052817,43.669214316522385,-79.37945690765251,51-60,125K+
2962,1400,2020-09-20T14:02:00.000,2020-09-20T14:19:04.980,16.541502282599982,13.784585235499986,33,27,43.792168322779304,-79.3379729630034,43.67237760288439,-79.38213300473443,31-40,UNK
2963,1400,2020-09-20T14:02:00.000,2020-09-20T14:13:17.300,11.144168762247396,9.28680730187283,20,5,43.66985938799988,-79.40021841358147,43.65597050725749,-79.51406098822191,41-50,100-125K
2964,1400,2020-09-20T14:03:00.000,2020-09-20T14:07:21.089,4.175745975972082,3.479788313310068,27,30,43.66257343797296,-79.3748131720952,43.66939374089046,-79.33259143609965,71+,UNK
2965,1400,2020-09-20T14:03:00.000,2020-09-20T14:05:53.021,2.4418454139269086,2.034871178272424,10,10,43.7571607315025,-79.45639366650347,43.739359962424246,-79.45051665930333,61-70,60-100K
2966,1400,2020-09-20T14:03:00.000,2020-09-20T14:05:03.505,1.5292147830663725,1.2743456525553105,29,29,43.68110175730377,-79.33681975357817,43.69248940558319,-79.33503602445802,51-60,40-60K
2967,1400,2020-09-20T14:03:00.000,2020-09-20T14:19:09.181,15.576515876669845,12.980429897224871,33,27,43.77000138619333,-79.3368171367161,43.657996974327766,-79.38233157366153,31-40,UNK
2968,1400,2020-09-20T14:03:00.000,2020-09-20T14:05:21.576,1.6798068377587703,1.399839031465642,36,38,43.730284166863434,-79.22611671675858,43.7425309930465,-79.23015171463052,71+,0-15K
2969,1400,2020-09-20T14:03:00.000,2020-09-20T14:06:51.748,3.4312390133045114,2.859365844420426,20,27,43.666254297439586,-79.41569789559964,43.67749791774214,-79.38372452091723,41-50,60-100K
2970,1400,2020-09-20T14:03:00.000,2020-09-20T14:21:09.815,17.581796092032203,14.651496743360168,28,4,43.6460713015128,-79.36755942950653,43.678057310675435,-79.5442507620476,71+,15-40K
2971,1400,2020-09-20T14:03:00.000,2020-09-20T14:03:30.022,0.25018428853634883,0.20848690711362403,29,29,43.69816207261391,-79.33719883055078,43.69632782400685,-79.3366613012332,51-60,40-60K
2972,1400,2020-09-20T14:03:00.000,2020-09-20T14:06:17.558,3.1463179565862314,2.6219316304885263,35,36,43.70824069597523,-79.27193770042082,43.68466150394739,-79.2717464090206,71+,15-40K
2973,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:18.156,1.1513063764051839,0.9594219803376531,20,20,43.66474032521906,-79.40183094708387,43.65709106121268,-79.40734905275315,31-40,60-100K
2974,1400,2020-09-20T14:03:00.000,2020-09-20T14:05:43.675,2.363965046318807,1.9699708719323388,34,34,43.72949343214319,-79.31306892454603,43.73119028101069,-79.33747370854903,61-70,15-40K
2975,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:12.156,1.1013014006229431,0.917751167185786,29,29,43.69074390029297,-79.33632504096795,43.693147091223636,-79.34724511744682,51-60,40-60K
2976,1400,2020-09-20T14:03:00.000,2020-09-20T14:12:36.480,8.804001005551193,7.336667504625995,4,5,43.68684324488606,-79.5600299979826,43.64298498404446,-79.49188770514107,71+,UNK
2977,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:07.548,1.062905397796572,0.8857544981638099,8,8,43.77700556701206,-79.49575392336286,43.774494966919285,-79.48528405747872,71+,0-15K
2978,1400,2020-09-20T14:03:00.000,2020-09-20T14:09:58.616,5.988469363100903,4.990391135917419,35,36,43.69798263017714,-79.27021530375558,43.73170535309651,-79.22924402764278,71+,15-40K
2979,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:14.895,1.1241290555222871,0.9367742129352393,35,36,43.732263686970306,-79.24672060406564,43.72696956152299,-79.23765160938447,71+,15-40K
2980,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:41.140,0.8428406914625056,0.7023672428854213,10,10,43.77090234167688,-79.4638439927849,43.76509355312865,-79.4604080408916,61-70,60-100K
2981,1400,2020-09-20T14:03:00.000,2020-09-20T14:13:05.259,9.54382590771112,7.953188256425933,34,24,43.7375990183663,-79.32012345307123,43.79109426510658,-79.3858634403887,71+,15-40K
2982,1400,2020-09-20T14:03:00.000,2020-09-20T14:12:01.164,8.509701055559322,7.091417546299435,25,28,43.71402723948155,-79.39887105503163,43.65117478451704,-79.38392831310502,21-30,125K+
2983,1400,2020-09-20T14:03:00.000,2020-09-20T14:09:23.882,5.699022163244003,4.749185136036669,36,38,43.737865984550425,-79.21204463379708,43.76966466328442,-79.2515197667743,71+,0-15K
2984,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:15.913,1.1326134220292312,0.9438445183576927,29,29,43.69782520231698,-79.36063404972062,43.69767761983279,-79.34889548542488,51-60,40-60K
2985,1400,2020-09-20T14:03:00.000,2020-09-20T14:08:51.220,5.426841046085449,4.5223675384045405,35,36,43.71250094512069,-79.29543930136977,43.70320077432841,-79.24066751603691,71+,15-40K
2986,1400,2020-09-20T14:03:00.000,2020-09-20T14:07:02.829,4.0235798032022805,3.352983169335234,36,38,43.730915522870376,-79.223810739246,43.75806745001833,-79.24196682118162,71+,0-15K
2987,1400,2020-09-20T14:03:00.000,2020-09-20T14:16:37.463,13.312198768458403,11.093498973715336,20,5,43.63629157350938,-79.38627206150221,43.64567275052479,-79.52352115000501,41-50,100-125K
2988,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:56.379,1.4698325434068147,1.2248604528390123,43,43,43.762636936709335,-79.19338461656046,43.75168164695865,-79.19497615685195,11-20,125K+
2989,1400,2020-09-20T14:03:00.000,2020-09-20T14:04:08.827,1.0735591108474243,0.8946325923728536,29,29,43.688896921278996,-79.35603838174087,43.69109881143424,-79.36674034583653,51-60,40-60K
2990,1400,2020-09-20T14:03:00.000,2020-09-20T14:15:02.587,12.021559301320647,10.017966084433871,25,28,43.73841950861162,-79.36282338517826,43.64834227407072,-79.36520792160763,21-30,125K+
2991,1400,2020-09-20T14:03:00.000,2020-09-20T14:08:15.726,4.631056913292258,3.8592140944102145,12,15,43.708621449940686,-79.48281992753469,43.711731987565024,-79.43499901883126,61-70,UNK
2992,1400,2020-09-20T14:03:00.000,2020-09-20T14:05:35.166,2.2930560131127957,1.9108800109273298,27,27,43.67407606624809,-79.39331358970543,43.684765350658346,-79.3747078897605,51-60,125K+
2993,1400,2020-09-20T14:03:00.000,2020-09-20T14:21:13.632,17.613601870186073,14.678001558488397,28,4,43.64361989728226,-79.3612556775703,43.662087979339425,-79.54190222939735,71+,15-40K
2994,1400,2020-09-20T14:04:00.000,2020-09-20T14:10:47.775,6.39812709809686,5.3317725817473836,36,38,43.7259415253633,-79.246220894255,43.772850511531914,-79.25997591578373,71+,0-15K
2995,1400,2020-09-20T14:04:00.000,2020-09-20T14:09:22.738,5.189486293815381,4.324571911512818,2,2,43.72251963070298,-79.57179488506614,43.68568539553185,-79.5890616746012,61-70,40-60K
2996,1400,2020-09-20T14:04:00.000,2020-09-20T14:11:06.939,7.057829427785754,5.881524523154795,28,19,43.6697426677445,-79.3680299078162,43.62735023518624,-79.41174663031923,21-30,60-100K
2997,1400,2020-09-20T14:04:00.000,2020-09-20T14:06:21.679,1.6806651885031705,1.400554323752642,13,13,43.63973607939588,-79.47477910825916,43.64307588460364,-79.45799718635655,51-60,15-40K
2998,1400,2020-09-20T14:04:00.000,2020-09-20T14:15:47.881,10.899011537839792,9.082509614866494,25,28,43.73538676109112,-79.36425298292926,43.654309555455896,-79.35054259056027,21-30,125K+
2999,1400,2020-09-20T14:04:00.000,2020-09-20T14:06:31.609,1.76341337976782,1.4695111498065165,18,18,43.650927334089225,-79.43883262889578,43.663752186744965,-79.43442340062177,71+,15-40K
3000,1400,2020-09-20T14:04:00.000,2020-09-20T14:06:10.531,1.5877631343969687,1.3231359453308074,8,8,43.77445722153505,-79.47560140585173,43.76384829826882,-79.4830642172881,71+,0-15K
3001,1400,2020-09-20T14:04:00.000,2020-09-20T14:09:28.570,4.738083672969784,3.948403060808153,40,33,43.78311499482266,-79.29026075705005,43.773033946011914,-79.33741669177064,61-70,125K+
3002,1400,2020-09-20T14:04:00.000,2020-09-20T14:07:58.846,3.4903843236803525,2.9086536030669605,18,17,43.6566926426239,-79.43055980619386,43.678240967710906,-79.45106089014189,51-60,0-15K
3003,1400,2020-09-20T14:04:00.000,2020-09-20T14:07:10.006,2.5833887749069455,2.152823979089121,28,20,43.644995720683944,-79.36781196685114,43.649182765524415,-79.39393483860059,31-40,125K+
3004,1400,2020-09-20T14:04:00.000,2020-09-20T14:05:03.503,1.0291953355570427,0.8576627796308689,20,20,43.63906531936145,-79.38645661793463,43.64016778107316,-79.3970051952146,71+,60-100K
3005,1400,2020-09-20T14:04:00.000,2020-09-20T14:15:57.333,10.977775284130962,9.148146070109135,27,11,43.6738793547427,-79.38461570745471,43.69130057413577,-79.49579955488876,71+,15-40K
3006,1400,2020-09-20T14:04:00.000,2020-09-20T14:05:04.683,1.0390264494957298,0.8658553745797747,34,26,43.72977448168986,-79.33803962383851,43.73171011737953,-79.32760169384115,71+,15-40K
3007,1400,2020-09-20T14:04:00.000,2020-09-20T14:11:55.259,6.960494838097206,5.800412365081005,27,14,43.66150248551357,-79.3758291953052,43.648689806324015,-79.44571968220778,51-60,60-100K
3008,1400,2020-09-20T14:04:00.000,2020-09-20T14:10:48.053,6.400442119736896,5.333701766447413,9,15,43.72596982178567,-79.50300814328538,43.70703322541,-79.44203287680912,41-50,15-40K
3009,1400,2020-09-20T14:04:00.000,2020-09-20T14:19:24.366,15.203052488305303,12.669210406921087,33,27,43.77699975388022,-79.32862732179022,43.6703872185578,-79.3842424258369,31-40,UNK
3010,1400,2020-09-20T14:04:00.000,2020-09-20T14:07:04.108,2.5342362704797465,2.111863558733122,2,2,43.718956685658455,-79.60599994944845,43.69999633009998,-79.60752665375314,61-70,40-60K
3011,1400,2020-09-20T14:04:00.000,2020-09-20T14:09:24.974,4.708119034702645,3.923432528918871,18,17,43.64747780021938,-79.42875475018869,43.67674442031597,-79.45599882233847,51-60,0-15K
3012,1400,2020-09-20T14:04:00.000,2020-09-20T14:07:31.515,3.2626315294360193,2.7188596078633496,29,29,43.68326041950409,-79.36212124766696,43.682860255898426,-79.3283145758704,51-60,40-60K
3013,1400,2020-09-20T14:04:00.000,2020-09-20T14:07:59.221,3.4935160492381514,2.911263374365126,29,29,43.683854214976655,-79.36165690349881,43.683727527901105,-79.32545299121472,51-60,40-60K
3014,1400,2020-09-20T14:04:00.000,2020-09-20T14:15:47.823,11.39852659859091,9.498772165492426,25,28,43.75423870155373,-79.3769269014845,43.669183289714226,-79.3659526674585,21-30,125K+
3015,1400,2020-09-20T14:04:00.000,2020-09-20T14:08:06.875,4.057293852212177,3.3810782101768138,35,36,43.7003052111864,-79.2753147646772,43.72239719746087,-79.24641038988804,71+,15-40K
3016,1400,2020-09-20T14:04:00.000,2020-09-20T14:10:13.635,5.613625364626397,4.678021137188664,12,15,43.697683666131624,-79.48102284545679,43.72073540829957,-79.43233693956108,61-70,UNK
3017,1400,2020-09-20T14:04:00.000,2020-09-20T14:07:34.554,2.787956310644691,2.323296925537243,8,8,43.7554156663315,-79.51046033146102,43.775559723983164,-79.51814168066174,51-60,0-15K
3018,1400,2020-09-20T14:04:00.000,2020-09-20T14:17:27.787,12.731564768050202,10.609637306708501,28,13,43.6684555823799,-79.36349746994503,43.64594471765562,-79.49165707664864,51-60,125K+
3019,1400,2020-09-20T14:04:00.000,2020-09-20T14:07:14.886,3.1240566225476845,2.603380518789737,27,20,43.67380202499006,-79.37768784673501,43.65240823657073,-79.39083557177833,51-60,125K+
3020,1400,2020-09-20T14:04:00.000,2020-09-20T14:06:17.901,2.149183261388982,1.7909860511574847,35,36,43.72731921825579,-79.25790006897232,43.72240351915659,-79.23667554622676,71+,15-40K
3021,1400,2020-09-20T14:04:00.000,2020-09-20T14:06:30.356,2.2529672556473153,1.8774727130394293,8,8,43.75924910460231,-79.52614370072727,43.77103913731679,-79.50940767618893,71+,0-15K
3022,1400,2020-09-20T14:04:00.000,2020-09-20T14:09:27.843,4.732026442784798,3.9433553689873317,22,27,43.69222009772173,-79.41296619270696,43.665178531511515,-79.38124210165353,71+,UNK
3023,1400,2020-09-20T14:04:00.000,2020-09-20T14:22:15.371,17.628093125080277,14.690077604233563,33,27,43.78588646403281,-79.36692246472863,43.654035737748416,-79.37839203098382,31-40,UNK
3024,1400,2020-09-20T14:05:00.000,2020-09-20T14:07:22.467,1.6872323772256284,1.406026981021357,29,29,43.69074638244564,-79.33021913663094,43.702735116901394,-79.33577897716326,51-60,40-60K
3025,1400,2020-09-20T14:05:00.000,2020-09-20T14:06:25.213,1.2101145074167,1.0084287561805831,22,27,43.697648884209684,-79.39032732443496,43.68924640432379,-79.3856076565332,71+,UNK
3026,1400,2020-09-20T14:05:00.000,2020-09-20T14:09:37.811,4.315097591807194,3.595914659839328,35,36,43.69465041847948,-79.27333695858398,43.70938007990688,-79.23351425545302,71+,15-40K
3027,1400,2020-09-20T14:05:00.000,2020-09-20T14:09:30.153,4.251280449169937,3.542733707641614,43,43,43.77207299526393,-79.21445705678545,43.757421630033626,-79.17528164468918,11-20,125K+
3028,1400,2020-09-20T14:05:00.000,2020-09-20T14:08:40.972,3.341438133939079,2.784531778282566,36,38,43.73530488552003,-79.23566671918994,43.76033723898094,-79.23470982220789,71+,0-15K
3029,1400,2020-09-20T14:05:00.000,2020-09-20T14:09:08.049,4.067078210116016,3.389231841763346,22,27,43.69712877145703,-79.40667865408972,43.68033756178675,-79.37149972023185,71+,UNK
3030,1400,2020-09-20T14:05:00.000,2020-09-20T14:08:08.358,3.0696557451515827,2.5580464542929855,2,2,43.71141560019323,-79.55930934472877,43.69900914395192,-79.53251051001793,61-70,40-60K
3031,1400,2020-09-20T14:05:00.000,2020-09-20T14:10:23.076,5.192306535686538,4.326922113072115,9,15,43.732587559782345,-79.45095121771348,43.694678026080254,-79.46309807661844,41-50,15-40K
3032,1400,2020-09-20T14:05:00.000,2020-09-20T14:07:10.852,1.5904400405103396,1.325366700425283,34,26,43.720786981544926,-79.31959968918802,43.71131542127722,-79.32961110230224,71+,15-40K
3033,1400,2020-09-20T14:05:00.000,2020-09-20T14:20:04.955,14.541291895567074,12.117743246305896,25,28,43.75106774825474,-79.404829101301,43.64644836625537,-79.36262848791483,21-30,125K+
3034,1400,2020-09-20T14:05:00.000,2020-09-20T14:16:12.831,11.10692698214875,9.25577248512396,25,28,43.722692931010634,-79.39438049289862,43.64019120830731,-79.37909339347407,21-30,125K+
3035,1400,2020-09-20T14:05:00.000,2020-09-20T14:08:32.217,3.2684807601186123,2.7237339667655105,27,30,43.673165340821896,-79.37619893646361,43.66650970397994,-79.34360861344008,71+,UNK
3036,1400,2020-09-20T14:05:00.000,2020-09-20T14:23:49.740,17.91450706763104,14.928755889692534,28,4,43.64817280436884,-79.3607337045714,43.68967346736558,-79.53725105016713,71+,15-40K
3037,1400,2020-09-20T14:05:00.000,2020-09-20T14:07:04.751,1.5395943019558824,1.282995251629902,10,10,43.78656973023911,-79.46728507716058,43.7765372557905,-79.45939127858877,61-70,60-100K
3038,1400,2020-09-20T14:05:00.000,2020-09-20T14:07:43.617,1.8634758417727821,1.5528965348106518,35,36,43.70274286159573,-79.26828899836624,43.6890421153405,-79.26454551365818,71+,15-40K
3039,1400,2020-09-20T14:05:00.000,2020-09-20T14:07:30.830,2.256924016800404,1.8807700140003367,29,29,43.679418231579035,-79.36338659766322,43.68153097985603,-79.34018189396129,51-60,40-60K
3040,1400,2020-09-20T14:05:00.000,2020-09-20T14:17:32.404,12.270039896099687,10.22503324674974,33,27,43.78084273876753,-79.36725298386744,43.688889759379585,-79.3682730472692,31-40,UNK
3041,1400,2020-09-20T14:05:00.000,2020-09-20T14:10:11.245,4.5937092165404785,3.8280910137837316,9,15,43.72535068827225,-79.49470918931243,43.69761833519128,-79.46648793336746,41-50,15-40K
3042,1400,2020-09-20T14:05:00.000,2020-09-20T14:15:24.050,10.20041851456236,8.5003487621353,25,28,43.72140487065647,-79.35006446786386,43.64635905585339,-79.37020030368204,21-30,125K+
3043,1400,2020-09-20T14:05:00.000,2020-09-20T14:06:43.214,0.8601218312110266,0.7167681926758555,29,29,43.68079604120343,-79.34295593005453,43.68500604357151,-79.34970581641831,51-60,40-60K
3044,1400,2020-09-20T14:05:00.000,2020-09-20T14:18:35.512,13.295935994534474,11.07994666211206,25,28,43.74951815725979,-79.36312669291063,43.64990712842787,-79.36669097804486,21-30,125K+
3045,1400,2020-09-20T14:05:00.000,2020-09-20T14:08:41.142,3.3428509793287167,2.785709149440597,40,33,43.77816894162125,-79.2933596829027,43.77702374126274,-79.32802066353548,61-70,125K+
3046,1400,2020-09-20T14:05:00.000,2020-09-20T14:09:35.952,3.7996079458260748,3.1663399548550624,20,20,43.66871050158301,-79.39736633616351,43.641733477395576,-79.38476679605428,31-40,100-125K
3047,1400,2020-09-20T14:05:00.000,2020-09-20T14:17:17.761,11.6480126047232,9.706677170602667,20,5,43.6558903263114,-79.39994401701554,43.6286011546153,-79.51452655493279,41-50,100-125K
3048,1400,2020-09-20T14:05:00.000,2020-09-20T14:22:53.470,17.445587679002134,14.53798973250178,28,4,43.64565463539116,-79.36470525341545,43.667755875035134,-79.54281679626258,71+,15-40K
3049,1410,2020-09-20T14:10:00.000,2020-09-20T14:16:56.045,6.467042464029793,5.3892020533581615,20,30,43.644404655246944,-79.39122231673409,43.66797226344074,-79.3326866432516,41-50,100-125K
3050,1410,2020-09-20T14:10:00.000,2020-09-20T14:19:13.411,8.61176043287185,7.176467027393209,16,20,43.739487229183446,-79.41019776412433,43.67522404672917,-79.40194468364642,21-30,125K+
3051,1410,2020-09-20T14:11:00.000,2020-09-20T14:22:24.746,11.206222502114022,9.338518751761685,16,20,43.749170413021716,-79.4098951244469,43.66591197904469,-79.39466363154,21-30,125K+
3052,1410,2020-09-20T14:11:00.000,2020-09-20T14:23:44.308,11.869236030824897,9.891030025687414,16,20,43.749013876636155,-79.41363854118616,43.66070012153531,-79.39892284051923,21-30,125K+
3053,1410,2020-09-20T14:11:00.000,2020-09-20T14:25:00.250,14.002088504205041,11.668407086837535,16,20,43.74990658762862,-79.41282205457925,43.64657127597783,-79.38756363450261,21-30,125K+
3054,1410,2020-09-20T14:11:00.000,2020-09-20T14:18:50.440,7.420334126563027,6.183611772135856,20,30,43.64076535235081,-79.38663782649033,43.6770325144502,-79.32836643077071,41-50,100-125K
3055,1410,2020-09-20T14:11:00.000,2020-09-20T14:22:21.090,10.675755228783219,8.896462690652681,16,20,43.71592460097307,-79.42564441439785,43.63813130449436,-79.39979745044377,21-30,125K+
3056,1410,2020-09-20T14:12:00.000,2020-09-20T14:20:02.631,8.021932950146395,6.684944125121995,16,20,43.7065117243759,-79.40975481843826,43.64831841010175,-79.38888385535809,21-30,125K+
3057,1410,2020-09-20T14:12:00.000,2020-09-20T14:25:05.380,12.544839426184618,10.454032855153848,16,20,43.729876009947084,-79.41305638227354,43.63706542789218,-79.39231025933414,21-30,125K+
3058,1410,2020-09-20T14:12:00.000,2020-09-20T14:22:52.865,10.44054197229568,8.700451643579733,16,20,43.7133618534218,-79.42581749609487,43.63935640030396,-79.39068964505987,21-30,125K+
3059,1410,2020-09-20T14:13:00.000,2020-09-20T14:20:35.141,6.79284308824121,5.6607025735343415,20,30,43.66115204633539,-79.39444577492112,43.679099500107775,-79.32858440172892,41-50,100-125K
3060,1410,2020-09-20T14:13:00.000,2020-09-20T14:23:55.128,10.45940221852773,8.716168515439774,16,20,43.725835812791445,-79.4103431111681,43.64763451210149,-79.40289834491409,21-30,125K+
3061,1410,2020-09-20T14:13:00.000,2020-09-20T14:15:23.344,1.6945358509729813,1.412113209144151,11,13,43.67455198850123,-79.51111231263971,43.663436763300204,-79.5026207791152,51-60,60-100K
3062,1410,2020-09-20T14:13:00.000,2020-09-20T14:17:26.933,4.224443714780929,3.520369762317441,16,20,43.70341386407745,-79.41752883400582,43.67333587033278,-79.40386414974587,21-30,125K+
3063,1410,2020-09-20T14:13:00.000,2020-09-20T14:25:26.511,11.72093224982014,9.767443541516782,16,20,43.73558466011482,-79.43348841021574,43.65140712119435,-79.39877066112756,21-30,125K+
3064,1410,2020-09-20T14:14:00.000,2020-09-20T14:21:02.253,6.518776799313459,5.432313999427882,20,30,43.66210322045583,-79.3929438106553,43.68066750172777,-79.33046820533414,41-50,100-125K
